id,label,number_corners,length_width_ratio,perimeter_area_ratio,ratio_of_areas,solidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,Quercus,6,2.292887029,0.016902215,1.563359435,0.923456268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Quercus,15,2.579646018,0.017131741,1.498833995,0.906464029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Quercus,13,2.566666667,0.019833076,1.645825457,0.897329091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,Quercus,2,2.266881029,0.012842056,1.667072179,0.943527779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,Quercus,11,2.436482085,0.015535295,1.746188416,0.882730453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,Quercus,1,2.597972973,0.0138929,1.729954856,0.914333563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,Quercus,3,2.321311475,0.013237879,1.642866381,0.936731492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Quercus,8,2.174311927,0.01415141,1.769854984,0.912670945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Quercus,7,2.786713287,0.015792712,1.731516298,0.906964211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,Quercus,12,2.592334495,0.014917766,1.624355288,0.910381231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,Quercus,9,2.571428571,0.014568459,1.610483816,0.9139872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Quercus,3,2.784946237,0.013370182,1.645898976,0.93699593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Quercus,2,3.028880866,0.014090937,1.768237568,0.914585366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Rhododendron,3,3.640625,0.015590526,1.403335599,0.983992904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,Rhododendron,3,3.628712871,0.015808209,1.518921636,0.976917862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Rhododendron,3,3.368421053,0.016686099,1.618408606,0.971193973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Rhododendron,3,3.572769953,0.015534563,1.520557969,0.961610048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,Rhododendron,2,3.398907104,0.018096686,1.53150438,0.973019476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Rhododendron,3,3.156424581,0.018291173,1.472832656,0.974841143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,Rhododendron,3,2.974576271,0.014664331,1.560352622,0.978116559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Rhododendron,3,3.377358491,0.014740299,1.432432432,0.977226848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,Rhododendron,2,3.140077821,0.013026758,1.522105124,0.981593124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,Rhododendron,3,2.925925926,0.013429054,1.459231419,0.981288035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,Salix,18,4.041666667,0.019387445,2.140811674,0.861036847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Salix,3,3.96031746,0.01695147,1.910047847,0.936063732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Salix,41,5.102325581,0.01943142,1.792333822,0.883024697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Salix,8,4.995169082,0.017474428,1.629003288,0.922018202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,Salix,42,4.978165939,0.019224204,1.980533028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,Salix,10,5.033333333,0.018294303,1.684973621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,Salix,19,4.46460177,0.017098824,1.732939174,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,Salix,21,5.696969697,0.019652801,1.701292667,0.851566577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Salix,12,4.616033755,0.019155109,1.969269797,0.847091905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,Salix,2,4.458333333,0.018230118,1.954694921,0.894315852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Salix,5,3.116959064,0.018753929,1.397620106,0.972482806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Salix,2,2.938888889,0.017140039,1.304615891,0.965924886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Salix,2,2.383928571,0.015598825,1.452038166,0.968804334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,Salix,7,2.634703196,0.01461924,1.322355822,0.970711319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,Salix,3,3.153005464,0.015923797,1.269946841,0.975966977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,Salix,2,3,0.019663583,1.338916149,0.970449393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,Salix,3,3.065217391,0.017248842,1.3612288,0.951223202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,Salix,4,2.845771144,0.015834922,1.352579939,0.969327201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,Salix,2,3.145833333,0.016359031,1.359945587,0.969201194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,Salix,3,3.06626506,0.01718977,1.22775356,0.982581287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Sorbus,35,1.410666667,0.012789963,1.51024339,0.939833853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,Sorbus,39,1.386058981,0.012916321,1.466036689,0.947195258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,Sorbus,39,1.595375723,0.012407476,1.452929945,0.963612606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,Sorbus,35,1.706231454,0.012666014,1.471436924,0.958120325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,Sorbus,26,1.622478386,0.012537422,1.484438399,0.959853988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,Sorbus,35,1.505524862,0.012294458,1.501903167,0.953653765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,Sorbus,35,1.767371601,0.013198055,1.473820814,0.944026906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Sorbus,46,1.315508021,0.012150179,1.398205208,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,Sorbus,39,1.566572238,0.012389004,1.482798958,0.956993185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Sorbus,56,1.338709677,0.012457548,1.410657448,0.960763935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Tilia,39,1.072507553,0.008363788,1.578774117,0.941768294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Tilia,51,1.041528239,0.010041299,1.528277593,0.926564371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,Tilia,46,1.017421603,0.010247477,1.524686276,0.922888351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Tilia,64,1.108262108,0.008280687,1.590765709,0.919094604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,Tilia,48,1.084592145,0.008372142,1.55994237,0.928434394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,Tilia,44,1.046251994,0.009200345,1.570864428,0.906797955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,Tilia,50,1.097039474,0.009372478,1.558375283,0.918914409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Tilia,43,1.043604651,0.008517982,1.614638117,0.930275546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,Tilia,55,1.052969502,0.009877787,1.596256674,0.918197868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Tilia,40,1.124100719,0.010435433,1.565089717,0.900819496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,Tilia,48,1.242,0.010612282,1.552833859,0.936043378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,Tilia,48,1.193181818,0.00827234,1.472821314,0.942368679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Tilia,37,1.301652893,0.01058556,1.597895465,0.926914992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Tilia,60,1.238779174,0.009359938,1.559299891,0.935643242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Tilia,25,1.375757576,0.009417748,1.470438128,0.941663612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,Tilia,45,1.251282051,0.008914628,1.499380248,0.928174768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,Tilia,54,1.197265625,0.010854352,1.58010371,0.932607526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Tilia,50,1.193984962,0.007846177,1.499406496,0.94082295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,Tilia,57,1.153424658,0.007208639,1.445160502,0.943368866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Tilia,62,1.286004057,0.010733523,1.534717005,0.928219862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,Tilia,36,1.278061224,0.012832208,1.492975734,0.920087832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,Tilia,38,1.22556391,0.012707997,1.483824111,0.919879025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Tilia,51,1.146401985,0.013234109,1.415281937,0.927224208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,Tilia,50,1.117359413,0.013837673,1.42112146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,Tilia,36,1.251308901,0.012566943,1.389027507,0.938005701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Tilia,49,1.0968523,0.013688536,1.421184567,0.918147152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Tilia,37,1.161616162,0.01347672,1.385394643,0.929197868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Tilia,41,1.189189189,0.013116223,1.49608488,0.923546838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,Tilia,27,1.336814621,0.012433947,1.493109172,0.93945335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Tilia,42,1.092009685,0.013434504,1.416157899,0.92599873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Ulmus,67,1.94973545,0.012691654,1.532603852,0.927849709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,Ulmus,77,2.070247934,0.010019438,1.517996488,0.932351732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Ulmus,77,1.924406048,0.010874497,1.613701084,0.923312398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,Ulmus,70,2.272093023,0.011261226,1.643262822,0.924585658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,Ulmus,59,2.1575,0.012072752,1.651808999,0.928981724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,Ulmus,63,2.056561086,0.010761505,1.583786,0.931492219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,Ulmus,64,1.904428904,0.011327815,1.564966378,0.921478223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Ulmus,64,2.383597884,0.012637948,1.648489835,0.917136213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Ulmus,66,2.151724138,0.01159268,1.671414849,0.914913728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Ulmus,81,2.016359918,0.010047209,1.561167199,0.927804364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Viburnum,3,2.1171875,0.01418455,1.491011079,0.976437244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,Viburnum,3,2.074829932,0.012609004,1.496557767,0.952826583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Viburnum,3,2.310469314,0.012964526,1.527143669,0.971764041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Viburnum,1,2.019230769,0.011824981,1.470157068,0.965066391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,Viburnum,2,2.024390244,0.011079347,1.461534332,0.977000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Viburnum,2,2.295275591,0.014393247,1.554617702,0.9695926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,Viburnum,2,2.24537037,0.016876255,1.491946395,0.968524334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Viburnum,4,2.117408907,0.014821641,1.43421301,0.959570456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Viburnum,2,2.197014925,0.010892426,1.52074557,0.978237578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,Viburnum,2,2.234693878,0.012795433,1.548584164,0.963149242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,Viburnum,9,1.922829582,0.011996194,1.415627022,0.975196852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,Viburnum,4,1.924836601,0.011437474,1.369715393,0.97941929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Viburnum,3,1.8,0.011367876,1.35991929,0.984322082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,Viburnum,3,1.951298701,0.011677799,1.408243689,0.97847875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Viburnum,3,1.97359736,0.01161959,1.378781883,0.982391769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,Viburnum,3,1.907051282,0.011327218,1.413161801,0.98670982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,Viburnum,3,1.841772152,0.011527969,1.397581938,0.985612433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,Viburnum,3,2.054607509,0.011651106,1.343197429,0.98380663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Viburnum,8,1.858934169,0.011564388,1.439210883,0.983419713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,Viburnum,4,1.929032258,0.011682865,1.410924811,0.980038968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Zelkova,39,2.218390805,0.013675573,1.712832087,0.920637316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Zelkova,35,2.132258065,0.015092294,1.658210127,0.907170214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,Zelkova,28,2.430434783,0.019563307,1.73825458,0.901633886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,Zelkova,33,2.584415584,0.019601066,1.702219315,0.895844287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,Zelkova,31,2.375,0.01708598,1.655859551,0.928309832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,Zelkova,41,2.45659164,0.014468304,1.698481686,0.901807484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Zelkova,34,1.959885387,0.013372796,1.620456983,0.917678859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,Zelkova,32,2.213286713,0.015639756,1.597849975,0.922016974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,Zelkova,35,2.330677291,0.018418891,1.698830308,0.913794486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Zelkova,28,2.217213115,0.019245369,1.670260148,0.916521505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
